Fact_ID,Date,Security_ID,Measure,Value
12236,2018-10-11,7,Volume,36496300
12237,2018-10-12,7,Open,44.93
12237,2018-10-12,7,High,45.85
12237,2018-10-12,7,Low,44.46
12237,2018-10-12,7,Close,45.71
12237,2018-10-12,7,AdjClose,42.32789
12237,2018-10-12,7,Volume,35424000
12238,2018-10-15,7,Open,45.52
12238,2018-10-15,7,High,45.72
12238,2018-10-15,7,Low,44.67
12238,2018-10-15,7,Close,44.67
12238,2018-10-15,7,AdjClose,41.36484
12238,2018-10-15,7,Volume,26160500
12239,2018-10-16,7,Open,45.29
12239,2018-10-16,7,High,45.94
12239,2018-10-16,7,Low,44.85
12239,2018-10-16,7,Close,45.82
12239,2018-10-16,7,AdjClose,42.42976
12239,2018-10-16,7,Volume,22669400
12240,2018-10-17,7,Open,45.89
12240,2018-10-17,7,High,46.23
12240,2018-10-17,7,Low,45.22
12240,2018-10-17,7,Close,45.94
12240,2018-10-17,7,AdjClose,42.54087
12240,2018-10-17,7,Volume,17803400
12241,2018-10-18,7,Open,46.3
12241,2018-10-18,7,High,46.49
12241,2018-10-18,7,Low,45.15
12241,2018-10-18,7,Close,45.46
12241,2018-10-18,7,AdjClose,42.09638
12241,2018-10-18,7,Volume,19044600
12242,2018-10-19,7,Open,45.4
12242,2018-10-19,7,High,46.2
12242,2018-10-19,7,Low,45.13
12242,2018-10-19,7,Close,45.34
12242,2018-10-19,7,AdjClose,41.98527
12242,2018-10-19,7,Volume,21356300
12243,2018-10-22,7,Open,45.77
12243,2018-10-22,7,High,46.28
12243,2018-10-22,7,Low,45.41
12243,2018-10-22,7,Close,45.76
12243,2018-10-22,7,AdjClose,42.37418
12243,2018-10-22,7,Volume,19195400
12244,2018-10-23,7,Open,45.15
12244,2018-10-23,7,High,45.77
12244,2018-10-23,7,Low,44.44
12244,2018-10-23,7,Close,45.42
12244,2018-10-23,7,AdjClose,42.05934
12244,2018-10-23,7,Volume,21836200
12245,2018-10-24,7,Open,45.49
12245,2018-10-24,7,High,45.68
12245,2018-10-24,7,Low,43.96
12245,2018-10-24,7,Close,44.07
12245,2018-10-24,7,AdjClose,40.80923
12245,2018-10-24,7,Volume,29588800
12246,2018-10-25,7,Open,44.62
12246,2018-10-25,7,High,45.81
12246,2018-10-25,7,Low,44.21
12246,2018-10-25,7,Close,45.47
12246,2018-10-25,7,AdjClose,42.10565
12246,2018-10-25,7,Volume,27054500
12247,2018-10-26,7,Open,44.57
12247,2018-10-26,7,High,45.11
12247,2018-10-26,7,Low,43.78
12247,2018-10-26,7,Close,44.25
12247,2018-10-26,7,AdjClose,40.97591
12247,2018-10-26,7,Volume,31806600
12248,2018-10-29,7,Open,44.89
12248,2018-10-29,7,High,45.05
12248,2018-10-29,7,Low,42.94
12248,2018-10-29,7,Close,43.84
12248,2018-10-29,7,AdjClose,40.59626
12248,2018-10-29,7,Volume,28214200
12249,2018-10-30,7,Open,43.92
12249,2018-10-30,7,High,44.7
12249,2018-10-30,7,Low,43.75
12249,2018-10-30,7,Close,44.58
12249,2018-10-30,7,AdjClose,41.28151
12249,2018-10-30,7,Volume,25924600
12250,2018-10-31,7,Open,45.05
12250,2018-10-31,7,High,46.3
12250,2018-10-31,7,Low,44.89
12250,2018-10-31,7,Close,45.75
12250,2018-10-31,7,AdjClose,42.36493
12250,2018-10-31,7,Volume,26023700
12251,2018-11-01,7,Open,45.67
12251,2018-11-01,7,High,45.88
12251,2018-11-01,7,Low,45.1
12251,2018-11-01,7,Close,45.65
12251,2018-11-01,7,AdjClose,42.27233
12251,2018-11-01,7,Volume,24662100
12252,2018-11-02,7,Open,45.72
12252,2018-11-02,7,High,46.09
12252,2018-11-02,7,Low,44.98
12252,2018-11-02,7,Close,45.48
12252,2018-11-02,7,AdjClose,42.11491
12252,2018-11-02,7,Volume,25581300
12253,2018-11-05,7,Open,45.74
12253,2018-11-05,7,High,46.44
12253,2018-11-05,7,Low,45.35
12253,2018-11-05,7,Close,46.14
12253,2018-11-05,7,AdjClose,42.72608
12253,2018-11-05,7,Volume,17525200
12254,2018-11-06,7,Open,46.04
12254,2018-11-06,7,High,46.62
12254,2018-11-06,7,Low,46
12254,2018-11-06,7,Close,46.5
12254,2018-11-06,7,AdjClose,43.05944
12254,2018-11-06,7,Volume,15446700
12255,2018-11-07,7,Open,46.98
12255,2018-11-07,7,High,47.93
12255,2018-11-07,7,Low,46.75
12255,2018-11-07,7,Close,47.9
12255,2018-11-07,7,AdjClose,44.35585
12255,2018-11-07,7,Volume,19990400
12256,2018-11-08,7,Open,47.87
12256,2018-11-08,7,High,48.44
12256,2018-11-08,7,Low,47.87
12256,2018-11-08,7,Close,48.44
12256,2018-11-08,7,AdjClose,44.85589
12256,2018-11-08,7,Volume,21002000
12257,2018-11-09,7,Open,48.08
12257,2018-11-09,7,High,48.25
12257,2018-11-09,7,Low,46.7
12257,2018-11-09,7,Close,47.11
12257,2018-11-09,7,AdjClose,43.6243
12257,2018-11-09,7,Volume,22015400
12258,2018-11-12,7,Open,47.14
12258,2018-11-12,7,High,47.25
12258,2018-11-12,7,Low,45.54
12258,2018-11-12,7,Close,45.62
12258,2018-11-12,7,AdjClose,42.24455
12258,2018-11-12,7,Volume,25913500
12259,2018-11-13,7,Open,45.7
12259,2018-11-13,7,High,46.06
12259,2018-11-13,7,Low,45.03
12259,2018-11-13,7,Close,45.12
12259,2018-11-13,7,AdjClose,41.78154
12259,2018-11-13,7,Volume,26196700
12260,2018-11-14,7,Open,45.46
12260,2018-11-14,7,High,45.64
12260,2018-11-14,7,Low,44.08
12260,2018-11-14,7,Close,44.33
12260,2018-11-14,7,AdjClose,41.05
12260,2018-11-14,7,Volume,36613500
12261,2018-11-15,7,Open,46.8
12261,2018-11-15,7,High,47.1
12261,2018-11-15,7,Low,45.15
12261,2018-11-15,7,Close,46.77
12261,2018-11-15,7,AdjClose,43.30946
12261,2018-11-15,7,Volume,45983300
12262,2018-11-16,7,Open,46.46
12262,2018-11-16,7,High,47.04
12262,2018-11-16,7,Low,46.13
12262,2018-11-16,7,Close,46.35
12262,2018-11-16,7,AdjClose,42.92054
12262,2018-11-16,7,Volume,31327400
12263,2018-11-19,7,Open,46.35
12263,2018-11-19,7,High,46.58
12263,2018-11-19,7,Low,45.25
12263,2018-11-19,7,Close,45.75
12263,2018-11-19,7,AdjClose,42.36493
12263,2018-11-19,7,Volume,28370400
12264,2018-11-20,7,Open,44.92
12264,2018-11-20,7,High,45.29
12264,2018-11-20,7,Low,44.14
12264,2018-11-20,7,Close,44.49
12264,2018-11-20,7,AdjClose,41.19816
12264,2018-11-20,7,Volume,28430600
12265,2018-11-21,7,Open,44.95
12265,2018-11-21,7,High,45.18
12265,2018-11-21,7,Low,44.4
12265,2018-11-21,7,Close,44.89
12265,2018-11-21,7,AdjClose,41.56857
12265,2018-11-21,7,Volume,20117400
12266,2018-11-23,7,Open,44.45
12266,2018-11-23,7,High,45.12
12266,2018-11-23,7,Low,44.39
12266,2018-11-23,7,Close,44.54
12266,2018-11-23,7,AdjClose,41.24445
12266,2018-11-23,7,Volume,9372900
12267,2018-11-26,7,Open,45.14
12267,2018-11-26,7,High,45.64
12267,2018-11-26,7,Low,45.09
12267,2018-11-26,7,Close,45.57
12267,2018-11-26,7,AdjClose,42.19825
12267,2018-11-26,7,Volume,18275900
12268,2018-11-27,7,Open,45.45
12268,2018-11-27,7,High,46.39
12268,2018-11-27,7,Low,45.21
12268,2018-11-27,7,Close,46.12
12268,2018-11-27,7,AdjClose,42.70755
12268,2018-11-27,7,Volume,21472700
12269,2018-11-28,7,Open,46.3
12269,2018-11-28,7,High,47.48
12269,2018-11-28,7,Low,46.12
12269,2018-11-28,7,Close,47.29
12269,2018-11-28,7,AdjClose,43.79099
12269,2018-11-28,7,Volume,24293800
12270,2018-11-29,7,Open,46.9
12270,2018-11-29,7,High,47.76
12270,2018-11-29,7,Low,46.9
12270,2018-11-29,7,Close,47.34
12270,2018-11-29,7,AdjClose,43.83728
12270,2018-11-29,7,Volume,22650800
12271,2018-11-30,7,Open,47.27
12271,2018-11-30,7,High,47.91
12271,2018-11-30,7,Low,46.92
12271,2018-11-30,7,Close,47.87
12271,2018-11-30,7,AdjClose,44.32806
12271,2018-11-30,7,Volume,41619100
12272,2018-12-03,7,Open,48.32
12272,2018-12-03,7,High,48.79
12272,2018-12-03,7,Low,48.08
12272,2018-12-03,7,Close,48.74
12272,2018-12-03,7,AdjClose,45.1337
12272,2018-12-03,7,Volume,24690100
12273,2018-12-04,7,Open,48.7
12273,2018-12-04,7,High,49.14
12273,2018-12-04,7,Low,47.25
12273,2018-12-04,7,Close,47.35
12273,2018-12-04,7,AdjClose,43.84654
12273,2018-12-04,7,Volume,30802700
12274,2018-12-06,7,Open,46.99
12274,2018-12-06,7,High,48.46
12274,2018-12-06,7,Low,46.47
12274,2018-12-06,7,Close,48.39
12274,2018-12-06,7,AdjClose,44.8096
12274,2018-12-06,7,Volume,40133000
12275,2018-12-07,7,Open,48.16
12275,2018-12-07,7,High,48.49
12275,2018-12-07,7,Low,46.36
12275,2018-12-07,7,Close,46.44
12275,2018-12-07,7,AdjClose,43.00387
12275,2018-12-07,7,Volume,38298000
12276,2018-12-10,7,Open,46.3
12276,2018-12-10,7,High,47.13
12276,2018-12-10,7,Low,45.82
12276,2018-12-10,7,Close,46.86
12276,2018-12-10,7,AdjClose,43.3928
12276,2018-12-10,7,Volume,28682000
12277,2018-12-11,7,Open,47.86
12277,2018-12-11,7,High,47.9
12277,2018-12-11,7,Low,46.71
12277,2018-12-11,7,Close,47.09
12277,2018-12-11,7,AdjClose,43.60579
12277,2018-12-11,7,Volume,26048500
12278,2018-12-12,7,Open,47.92
12278,2018-12-12,7,High,48.2
12278,2018-12-12,7,Low,47.36
12278,2018-12-12,7,Close,47.42
12278,2018-12-12,7,AdjClose,43.91136
12278,2018-12-12,7,Volume,23157200
12279,2018-12-13,7,Open,47.68
12279,2018-12-13,7,High,47.97
12279,2018-12-13,7,Low,47.13
12279,2018-12-13,7,Close,47.47
12279,2018-12-13,7,AdjClose,43.95767
12279,2018-12-13,7,Volume,20051700
12280,2018-12-14,7,Open,46.37
12280,2018-12-14,7,High,46.62
12280,2018-12-14,7,Low,45.64
12280,2018-12-14,7,Close,45.82
12280,2018-12-14,7,AdjClose,42.42976
12280,2018-12-14,7,Volume,27364500
12281,2018-12-17,7,Open,45.82
12281,2018-12-17,7,High,45.99
12281,2018-12-17,7,Low,43.91
12281,2018-12-17,7,Close,44.2
12281,2018-12-17,7,AdjClose,40.92962
12281,2018-12-17,7,Volume,36610300
12282,2018-12-18,7,Open,44.55
12282,2018-12-18,7,High,44.61
12282,2018-12-18,7,Low,43.73
12282,2018-12-18,7,Close,44.06
12282,2018-12-18,7,AdjClose,40.79998
12282,2018-12-18,7,Volume,30513800
12283,2018-12-19,7,Open,43.89
12283,2018-12-19,7,High,44.92
12283,2018-12-19,7,Low,42.57
12283,2018-12-19,7,Close,43.14
12283,2018-12-19,7,AdjClose,39.94804
12283,2018-12-19,7,Volume,34820100
12284,2018-12-20,7,Open,42.99
12284,2018-12-20,7,High,43.23
12284,2018-12-20,7,Low,41.87
12284,2018-12-20,7,Close,42.49
12284,2018-12-20,7,AdjClose,39.34615
12284,2018-12-20,7,Volume,38810900
12285,2018-12-21,7,Open,42.91
12285,2018-12-21,7,High,43.46
12285,2018-12-21,7,Low,41.74
12285,2018-12-21,7,Close,41.85
12285,2018-12-21,7,AdjClose,38.75349
12285,2018-12-21,7,Volume,77915100
12286,2018-12-24,7,Open,41.7
12286,2018-12-24,7,High,41.81
12286,2018-12-24,7,Low,40.25
12286,2018-12-24,7,Close,40.28
12286,2018-12-24,7,AdjClose,37.29966
12286,2018-12-24,7,Volume,24069400
12287,2018-12-26,7,Open,40.68
12287,2018-12-26,7,High,42.5
12287,2018-12-26,7,Low,40.4
12287,2018-12-26,7,Close,42.47
12287,2018-12-26,7,AdjClose,39.32763
12287,2018-12-26,7,Volume,33335900
12288,2018-12-27,7,Open,41.89
12288,2018-12-27,7,High,42.93
12288,2018-12-27,7,Low,41.15
12288,2018-12-27,7,Close,42.91
12288,2018-12-27,7,AdjClose,39.73507
12288,2018-12-27,7,Volume,28404100
12289,2018-12-28,7,Open,43.17
12289,2018-12-28,7,High,43.53
12289,2018-12-28,7,Low,42.46
12289,2018-12-28,7,Close,42.77
12289,2018-12-28,7,AdjClose,39.60543
12289,2018-12-28,7,Volume,22447300
12290,2018-12-31,7,Open,43.19
12290,2018-12-31,7,High,43.55
12290,2018-12-31,7,Low,42.89
12290,2018-12-31,7,Close,43.33
12290,2018-12-31,7,AdjClose,40.12399
12290,2018-12-31,7,Volume,20581200
13652,2018-01-02,18,Open,45.91
13652,2018-01-02,18,High,45.94
13652,2018-01-02,18,Low,45.51
13652,2018-01-02,18,Close,45.54
13652,2018-01-02,18,AdjClose,40.91339
13652,2018-01-02,18,Volume,10872200
13653,2018-01-03,18,Open,45.49
13653,2018-01-03,18,High,45.69
13653,2018-01-03,18,Low,45.34
13653,2018-01-03,18,Close,45.44
13653,2018-01-03,18,AdjClose,40.82355
13653,2018-01-03,18,Volume,12635600
13654,2018-01-04,18,Open,45.56
13654,2018-01-04,18,High,46.22
13654,2018-01-04,18,Low,45.45
13654,2018-01-04,18,Close,46.08
13654,2018-01-04,18,AdjClose,41.39853
13654,2018-01-04,18,Volume,12709400
13655,2018-01-05,18,Open,46.02
13655,2018-01-05,18,High,46.2
13655,2018-01-05,18,Low,45.79
13655,2018-01-05,18,Close,46.07
13655,2018-01-05,18,AdjClose,41.38955
13655,2018-01-05,18,Volume,13113100
13656,2018-01-08,18,Open,45.95
13656,2018-01-08,18,High,46.1
13656,2018-01-08,18,Low,45.88
13656,2018-01-08,18,Close,46
13656,2018-01-08,18,AdjClose,41.32666
13656,2018-01-08,18,Volume,7068600
13657,2018-01-09,18,Open,46
13657,2018-01-09,18,High,46.36
13657,2018-01-09,18,Low,45.94
13657,2018-01-09,18,Close,46.23
13657,2018-01-09,18,AdjClose,41.53329
13657,2018-01-09,18,Volume,9962400
13658,2018-01-10,18,Open,46.23
13658,2018-01-10,18,High,46.26
13658,2018-01-10,18,Low,45.93
13658,2018-01-10,18,Close,46.07
13658,2018-01-10,18,AdjClose,41.38955
13658,2018-01-10,18,Volume,10700700
13659,2018-01-11,18,Open,46.23
13659,2018-01-11,18,High,46.23
13659,2018-01-11,18,Low,45.86
13659,2018-01-11,18,Close,46.04
13659,2018-01-11,18,AdjClose,41.36259
13659,2018-01-11,18,Volume,7583200
13660,2018-01-12,18,Open,46.28
13660,2018-01-12,18,High,46.39
13660,2018-01-12,18,Low,46.03
13660,2018-01-12,18,Close,46.15
13660,2018-01-12,18,AdjClose,41.46142
13660,2018-01-12,18,Volume,14570100
13661,2018-01-16,18,Open,46.15
13661,2018-01-16,18,High,46.62
13661,2018-01-16,18,Low,46.14
13661,2018-01-16,18,Close,46.53
13661,2018-01-16,18,AdjClose,41.80281
13661,2018-01-16,18,Volume,16459300
13662,2018-01-17,18,Open,46.58
13662,2018-01-17,18,High,47
13662,2018-01-17,18,Low,46.55
13662,2018-01-17,18,Close,46.82
13662,2018-01-17,18,AdjClose,42.06335
13662,2018-01-17,18,Volume,12143100
13663,2018-01-18,18,Open,46.75
13663,2018-01-18,18,High,47.07
13663,2018-01-18,18,Low,46.61
13663,2018-01-18,18,Close,46.88
13663,2018-01-18,18,AdjClose,42.11725
13663,2018-01-18,18,Volume,11952900
13664,2018-01-19,18,Open,46.99
13664,2018-01-19,18,High,47.25
13664,2018-01-19,18,Low,46.87
13664,2018-01-19,18,Close,47.16
13664,2018-01-19,18,AdjClose,42.36881
13664,2018-01-19,18,Volume,16187400
13665,2018-01-22,18,Open,47.14
13665,2018-01-22,18,High,47.5
13665,2018-01-22,18,Low,47.09
13665,2018-01-22,18,Close,47.38
13665,2018-01-22,18,AdjClose,42.56645
13665,2018-01-22,18,Volume,9577400
13666,2018-01-23,18,Open,47.21
13666,2018-01-23,18,High,47.7
13666,2018-01-23,18,Low,47.13
13666,2018-01-23,18,Close,47.45
13666,2018-01-23,18,AdjClose,42.62935
13666,2018-01-23,18,Volume,11463700
13667,2018-01-24,18,Open,47.53
13667,2018-01-24,18,High,47.95
13667,2018-01-24,18,Low,47.48
13667,2018-01-24,18,Close,47.83
13667,2018-01-24,18,AdjClose,42.97074
13667,2018-01-24,18,Volume,15964500
13668,2018-01-25,18,Open,47.7
13668,2018-01-25,18,High,48
13668,2018-01-25,18,Low,47.7
13668,2018-01-25,18,Close,47.84
13668,2018-01-25,18,AdjClose,42.97972
13668,2018-01-25,18,Volume,11755000
13669,2018-01-26,18,Open,47.78
13669,2018-01-26,18,High,48.62
13669,2018-01-26,18,Low,47.74
13669,2018-01-26,18,Close,48.53
13669,2018-01-26,18,AdjClose,43.59963
13669,2018-01-26,18,Volume,16671200
13670,2018-01-29,18,Open,48.21
13670,2018-01-29,18,High,48.46
13670,2018-01-29,18,Low,47.58
13670,2018-01-29,18,Close,47.7
13670,2018-01-29,18,AdjClose,42.85395
13670,2018-01-29,18,Volume,11662600
13671,2018-01-30,18,Open,47.73
13671,2018-01-30,18,High,48.16
13671,2018-01-30,18,Low,47.4
13671,2018-01-30,18,Close,47.41
13671,2018-01-30,18,AdjClose,42.59341
13671,2018-01-30,18,Volume,12404800
13672,2018-01-31,18,Open,47.45
13672,2018-01-31,18,High,47.9
13672,2018-01-31,18,Low,47.37
13672,2018-01-31,18,Close,47.59
13672,2018-01-31,18,AdjClose,42.75512
13672,2018-01-31,18,Volume,10960100
13673,2018-02-01,18,Open,47.41
13673,2018-02-01,18,High,47.73
13673,2018-02-01,18,Low,47.11
13673,2018-02-01,18,Close,47.45
13673,2018-02-01,18,AdjClose,42.62935
13673,2018-02-01,18,Volume,10279400
13674,2018-02-02,18,Open,47.35
13674,2018-02-02,18,High,47.41
13674,2018-02-02,18,Low,46.63
13674,2018-02-02,18,Close,46.73
13674,2018-02-02,18,AdjClose,41.98249
13674,2018-02-02,18,Volume,12912300
13675,2018-02-05,18,Open,46.65
13675,2018-02-05,18,High,46.92
13675,2018-02-05,18,Low,44.41
13675,2018-02-05,18,Close,44.89
13675,2018-02-05,18,AdjClose,40.32943
13675,2018-02-05,18,Volume,23261500
13676,2018-02-06,18,Open,43.87
13676,2018-02-06,18,High,44.74
13676,2018-02-06,18,Low,43.44
13676,2018-02-06,18,Close,44.67
13676,2018-02-06,18,AdjClose,40.13178
13676,2018-02-06,18,Volume,25184300
13677,2018-02-07,18,Open,44.58
13677,2018-02-07,18,High,45.5
13677,2018-02-07,18,Low,44.28
13677,2018-02-07,18,Close,44.56
13677,2018-02-07,18,AdjClose,40.03296
13677,2018-02-07,18,Volume,18041600
13678,2018-02-08,18,Open,44.62
13678,2018-02-08,18,High,44.62
13678,2018-02-08,18,Low,43.07
13678,2018-02-08,18,Close,43.1
13678,2018-02-08,18,AdjClose,38.72128
13678,2018-02-08,18,Volume,23295300
13679,2018-02-09,18,Open,43.36
13679,2018-02-09,18,High,43.46
13679,2018-02-09,18,Low,42.19
13679,2018-02-09,18,Close,43.13
13679,2018-02-09,18,AdjClose,38.74823
13679,2018-02-09,18,Volume,22853100
13680,2018-02-12,18,Open,43.56
13680,2018-02-12,18,High,44.23
13680,2018-02-12,18,Low,43.37
13680,2018-02-12,18,Close,43.97
13680,2018-02-12,18,AdjClose,39.50289
13680,2018-02-12,18,Volume,14689000
13681,2018-02-13,18,Open,43.92
13681,2018-02-13,18,High,44.41
13681,2018-02-13,18,Low,43.69
13681,2018-02-13,18,Close,44.19
13681,2018-02-13,18,AdjClose,39.70054
13681,2018-02-13,18,Volume,13163200
13682,2018-02-14,18,Open,44.02
13682,2018-02-14,18,High,44.19
13682,2018-02-14,18,Low,43.63
13682,2018-02-14,18,Close,44.1
13682,2018-02-14,18,AdjClose,39.61968
13682,2018-02-14,18,Volume,13457900
13683,2018-02-15,18,Open,44.25
13683,2018-02-15,18,High,44.83
13683,2018-02-15,18,Low,44.12
13683,2018-02-15,18,Close,44.78
13683,2018-02-15,18,AdjClose,40.23061
13683,2018-02-15,18,Volume,13467300
13684,2018-02-16,18,Open,45.57
13684,2018-02-16,18,High,45.64
13684,2018-02-16,18,Low,44.72
13684,2018-02-16,18,Close,44.98
13684,2018-02-16,18,AdjClose,40.41029
13684,2018-02-16,18,Volume,17202300
13685,2018-02-20,18,Open,44.75
13685,2018-02-20,18,High,44.83
13685,2018-02-20,18,Low,43.94
13685,2018-02-20,18,Close,43.99
13685,2018-02-20,18,AdjClose,39.52086
13685,2018-02-20,18,Volume,14137300
13686,2018-02-21,18,Open,44.11
13686,2018-02-21,18,High,44.26
13686,2018-02-21,18,Low,43.33
13686,2018-02-21,18,Close,43.34
13686,2018-02-21,18,AdjClose,38.93689
13686,2018-02-21,18,Volume,12792900
13687,2018-02-22,18,Open,43.43
13687,2018-02-22,18,High,43.82
13687,2018-02-22,18,Low,43.22
13687,2018-02-22,18,Close,43.52
13687,2018-02-22,18,AdjClose,39.09861
13687,2018-02-22,18,Volume,12377800
13688,2018-02-23,18,Open,43.58
13688,2018-02-23,18,High,44.06
13688,2018-02-23,18,Low,43.42
13688,2018-02-23,18,Close,44.04
13688,2018-02-23,18,AdjClose,39.56578
13688,2018-02-23,18,Volume,8277200
13689,2018-02-26,18,Open,44.23
13689,2018-02-26,18,High,44.39
13689,2018-02-26,18,Low,43.81
13689,2018-02-26,18,Close,44.03
13689,2018-02-26,18,AdjClose,39.5568
13689,2018-02-26,18,Volume,12713300
13690,2018-02-27,18,Open,44.15
13690,2018-02-27,18,High,44.31
13690,2018-02-27,18,Low,43.62
13690,2018-02-27,18,Close,43.62
13690,2018-02-27,18,AdjClose,39.18845
13690,2018-02-27,18,Volume,12774400
13691,2018-02-28,18,Open,43.83
13691,2018-02-28,18,High,43.91
13691,2018-02-28,18,Low,43.22
13691,2018-02-28,18,Close,43.22
13691,2018-02-28,18,AdjClose,38.82909
13691,2018-02-28,18,Volume,11929400
13692,2018-03-01,18,Open,43.1
13692,2018-03-01,18,High,43.64
13692,2018-03-01,18,Low,42.82
13692,2018-03-01,18,Close,43.43
13692,2018-03-01,18,AdjClose,39.01776
13692,2018-03-01,18,Volume,17746800
13693,2018-03-02,18,Open,43.25
13693,2018-03-02,18,High,43.8
13693,2018-03-02,18,Low,43.24
13693,2018-03-02,18,Close,43.72
13693,2018-03-02,18,AdjClose,39.27829
13693,2018-03-02,18,Volume,14050100
13694,2018-03-05,18,Open,43.57
13694,2018-03-05,18,High,43.94
13694,2018-03-05,18,Low,43.5
13694,2018-03-05,18,Close,43.89
13694,2018-03-05,18,AdjClose,39.43102
13694,2018-03-05,18,Volume,11992700
13695,2018-03-06,18,Open,43.95
13695,2018-03-06,18,High,44.05
13695,2018-03-06,18,Low,43.59
13695,2018-03-06,18,Close,43.93
13695,2018-03-06,18,AdjClose,39.46695
13695,2018-03-06,18,Volume,10010500
13696,2018-03-07,18,Open,43.59
13696,2018-03-07,18,High,43.92
13696,2018-03-07,18,Low,43.47
13696,2018-03-07,18,Close,43.82
13696,2018-03-07,18,AdjClose,39.36813
13696,2018-03-07,18,Volume,10881700
13697,2018-03-08,18,Open,43.9
13697,2018-03-08,18,High,44.46
13697,2018-03-08,18,Low,43.8
13697,2018-03-08,18,Close,44.45
13697,2018-03-08,18,AdjClose,39.93413
13697,2018-03-08,18,Volume,12361100
13698,2018-03-09,18,Open,44.57
13698,2018-03-09,18,High,44.82
13698,2018-03-09,18,Low,44.39
13698,2018-03-09,18,Close,44.82
13698,2018-03-09,18,AdjClose,40.26654
13698,2018-03-09,18,Volume,9778600
13699,2018-03-12,18,Open,44.95
13699,2018-03-12,18,High,45.09
13699,2018-03-12,18,Low,44.33
13699,2018-03-12,18,Close,44.53
13699,2018-03-12,18,AdjClose,40.00601
13699,2018-03-12,18,Volume,11857700
13700,2018-03-13,18,Open,44.67
13700,2018-03-13,18,High,44.83
13700,2018-03-13,18,Low,44.4
13700,2018-03-13,18,Close,44.57
13700,2018-03-13,18,AdjClose,40.04194
13700,2018-03-13,18,Volume,11342100
13701,2018-03-14,18,Open,44.38
13701,2018-03-14,18,High,44.43
13701,2018-03-14,18,Low,43.73
13701,2018-03-14,18,Close,43.78
13701,2018-03-14,18,AdjClose,39.6794
13701,2018-03-14,18,Volume,15321200
13702,2018-03-15,18,Open,43.88
13702,2018-03-15,18,High,44
13702,2018-03-15,18,Low,43.55
13702,2018-03-15,18,Close,43.67
13702,2018-03-15,18,AdjClose,39.5797
13702,2018-03-15,18,Volume,12456700
13703,2018-03-16,18,Open,43.7
13703,2018-03-16,18,High,44.02
13703,2018-03-16,18,Low,43.45
13703,2018-03-16,18,Close,43.46
13703,2018-03-16,18,AdjClose,39.38937
13703,2018-03-16,18,Volume,26603300
13704,2018-03-19,18,Open,43.46
13704,2018-03-19,18,High,43.71
13704,2018-03-19,18,Low,43.18
13704,2018-03-19,18,Close,43.26
13704,2018-03-19,18,AdjClose,39.2081
13704,2018-03-19,18,Volume,12380300
13705,2018-03-20,18,Open,43.32
13705,2018-03-20,18,High,43.48
13705,2018-03-20,18,Low,43.01
13705,2018-03-20,18,Close,43.16
13705,2018-03-20,18,AdjClose,39.11747
13705,2018-03-20,18,Volume,13559800
13706,2018-03-21,18,Open,43.13
13706,2018-03-21,18,High,43.45
13706,2018-03-21,18,Low,42.79
13706,2018-03-21,18,Close,43
13706,2018-03-21,18,AdjClose,38.97245
13706,2018-03-21,18,Volume,13054000
13707,2018-03-22,18,Open,42.88
13707,2018-03-22,18,High,43.37
13707,2018-03-22,18,Low,42.7
13707,2018-03-22,18,Close,42.76
13707,2018-03-22,18,AdjClose,38.75494
13707,2018-03-22,18,Volume,12274100
13708,2018-03-23,18,Open,42.82
13708,2018-03-23,18,High,43.16
13708,2018-03-23,18,Low,42.29
13708,2018-03-23,18,Close,42.33
13708,2018-03-23,18,AdjClose,38.36521
13708,2018-03-23,18,Volume,13475200
13709,2018-03-26,18,Open,42.61
13709,2018-03-26,18,High,42.81
13709,2018-03-26,18,Low,42.25
13709,2018-03-26,18,Close,42.69
13709,2018-03-26,18,AdjClose,38.69149
13709,2018-03-26,18,Volume,11276100
13710,2018-03-27,18,Open,42.7
13710,2018-03-27,18,High,43.31
13710,2018-03-27,18,Low,42.53
13710,2018-03-27,18,Close,42.89
13710,2018-03-27,18,AdjClose,38.87275
13710,2018-03-27,18,Volume,11627000
13711,2018-03-28,18,Open,43
13711,2018-03-28,18,High,43.7
13711,2018-03-28,18,Low,43
13711,2018-03-28,18,Close,43.32
13711,2018-03-28,18,AdjClose,39.26249
13711,2018-03-28,18,Volume,16277400
13712,2018-03-29,18,Open,43.54
13712,2018-03-29,18,High,43.92
13712,2018-03-29,18,Low,43.29
13712,2018-03-29,18,Close,43.43
13712,2018-03-29,18,AdjClose,39.36218
13712,2018-03-29,18,Volume,10450500
13713,2018-04-02,18,Open,43.44
13713,2018-04-02,18,High,43.5
13713,2018-04-02,18,Low,42.47
13713,2018-04-02,18,Close,42.67
13713,2018-04-02,18,AdjClose,38.67336
13713,2018-04-02,18,Volume,14207900
13714,2018-04-03,18,Open,42.98
13714,2018-04-03,18,High,43.54
13714,2018-04-03,18,Low,42.84
13714,2018-04-03,18,Close,43.38
13714,2018-04-03,18,AdjClose,39.31687
13714,2018-04-03,18,Volume,15484600
13715,2018-04-04,18,Open,43.14
13715,2018-04-04,18,High,44.4
13715,2018-04-04,18,Low,43.11
13715,2018-04-04,18,Close,44.24
13715,2018-04-04,18,AdjClose,40.09631
13715,2018-04-04,18,Volume,13563300
13716,2018-04-05,18,Open,44.28
13716,2018-04-05,18,High,44.61
