Fact_ID,Date,Security_ID,Measure,Value
1527,2021-01-26,20,Open,173.78
1527,2021-01-26,20,High,176.84
1527,2021-01-26,20,Low,172.08
1527,2021-01-26,20,Close,175.95
1527,2021-01-26,20,AdjClose,173.23711
1527,2021-01-26,20,Volume,5148900
1528,2021-01-27,20,Open,177.31
1528,2021-01-27,20,High,187.27
1528,2021-01-27,20,Low,177.16
1528,2021-01-27,20,Close,186.64999
1528,2021-01-27,20,AdjClose,183.77214
1528,2021-01-27,20,Volume,8097000
1529,2021-01-28,20,Open,185
1529,2021-01-28,20,High,186.58
1529,2021-01-28,20,Low,182.58
1529,2021-01-28,20,Close,183.42
1529,2021-01-28,20,AdjClose,180.59193
1529,2021-01-28,20,Volume,4153700
1530,2021-01-29,20,Open,182.28999
1530,2021-01-29,20,High,182.98
1530,2021-01-29,20,Low,174.87
1530,2021-01-29,20,Close,175.66
1530,2021-01-29,20,AdjClose,172.95158
1530,2021-01-29,20,Volume,4217200
1531,2021-02-01,20,Open,175.97
1531,2021-02-01,20,High,177.11
1531,2021-02-01,20,Low,173.97
1531,2021-02-01,20,Close,174.7
1531,2021-02-01,20,AdjClose,172.00639
1531,2021-02-01,20,Volume,2569700
1532,2021-02-02,20,Open,176.25
1532,2021-02-02,20,High,177.53
1532,2021-02-02,20,Low,174.85001
1532,2021-02-02,20,Close,175.02
1532,2021-02-02,20,AdjClose,172.32147
1532,2021-02-02,20,Volume,2844400
1533,2021-02-03,20,Open,175.38001
1533,2021-02-03,20,High,177.44
1533,2021-02-03,20,Low,173.55
1533,2021-02-03,20,Close,175.48
1533,2021-02-03,20,AdjClose,172.77435
1533,2021-02-03,20,Volume,2874200
1534,2021-02-04,20,Open,175.78999
1534,2021-02-04,20,High,177.28999
1534,2021-02-04,20,Low,175.51
1534,2021-02-04,20,Close,177.10001
1534,2021-02-04,20,AdjClose,174.3694
1534,2021-02-04,20,Volume,1833000
1535,2021-02-05,20,Open,177.60001
1535,2021-02-05,20,High,179.23
1535,2021-02-05,20,Low,176.7
1535,2021-02-05,20,Close,179.01
1535,2021-02-05,20,AdjClose,176.24992
1535,2021-02-05,20,Volume,1822400
1536,2021-02-08,20,Open,179.3
1536,2021-02-08,20,High,180.87
1536,2021-02-08,20,Low,179.17
1536,2021-02-08,20,Close,180.76
1536,2021-02-08,20,AdjClose,177.97296
1536,2021-02-08,20,Volume,2355100
1537,2021-02-09,20,Open,181.22
1537,2021-02-09,20,High,181.89999
1537,2021-02-09,20,Low,180.17999
1537,2021-02-09,20,Close,180.94
1537,2021-02-09,20,AdjClose,178.15018
1537,2021-02-09,20,Volume,1942800
1538,2021-02-10,20,Open,181.88001
1538,2021-02-10,20,High,182.38001
1538,2021-02-10,20,Low,180.64
1538,2021-02-10,20,Close,181.08
1538,2021-02-10,20,AdjClose,178.28801
1538,2021-02-10,20,Volume,1929000
1539,2021-02-11,20,Open,179.35001
1539,2021-02-11,20,High,179.88001
1539,2021-02-11,20,Low,175.84
1539,2021-02-11,20,Close,177.21001
1539,2021-02-11,20,AdjClose,175.91548
1539,2021-02-11,20,Volume,2188400
1540,2021-02-12,20,Open,177.27
1540,2021-02-12,20,High,178.84
1540,2021-02-12,20,Low,177.21001
1540,2021-02-12,20,Close,178.7
1540,2021-02-12,20,AdjClose,177.39459
1540,2021-02-12,20,Volume,1081500
1541,2021-02-16,20,Open,179
1541,2021-02-16,20,High,179.69
1541,2021-02-16,20,Low,176.32001
1541,2021-02-16,20,Close,176.63001
1541,2021-02-16,20,AdjClose,175.33972
1541,2021-02-16,20,Volume,1834000
1542,2021-02-17,20,Open,176.05
1542,2021-02-17,20,High,177.3
1542,2021-02-17,20,Low,175.14
1542,2021-02-17,20,Close,176.64999
1542,2021-02-17,20,AdjClose,175.35956
1542,2021-02-17,20,Volume,1578100
1543,2021-02-18,20,Open,177.25
1543,2021-02-18,20,High,179.67
1543,2021-02-18,20,Low,176.14999
1543,2021-02-18,20,Close,179.37
1543,2021-02-18,20,AdjClose,178.05969
1543,2021-02-18,20,Volume,2087100
1544,2021-02-19,20,Open,179.57001
1544,2021-02-19,20,High,180.77
1544,2021-02-19,20,Low,176.2
1544,2021-02-19,20,Close,176.53999
1544,2021-02-19,20,AdjClose,175.25037
1544,2021-02-19,20,Volume,2986800
1545,2021-02-22,20,Open,176.46001
1545,2021-02-22,20,High,177.09
1545,2021-02-22,20,Low,175.01
1545,2021-02-22,20,Close,176.12
1545,2021-02-22,20,AdjClose,174.83344
1545,2021-02-22,20,Volume,2271500
1546,2021-02-23,20,Open,177.53999
1546,2021-02-23,20,High,177.53999
1546,2021-02-23,20,Low,174.71001
1546,2021-02-23,20,Close,176.17
1546,2021-02-23,20,AdjClose,174.88307
1546,2021-02-23,20,Volume,2352300
1547,2021-02-24,20,Open,176
1547,2021-02-24,20,High,177.98
1547,2021-02-24,20,Low,173.76
1547,2021-02-24,20,Close,177.63001
1547,2021-02-24,20,AdjClose,176.33241
1547,2021-02-24,20,Volume,2742600
1548,2021-02-25,20,Open,177.52
1548,2021-02-25,20,High,180.75
1548,2021-02-25,20,Low,177.42999
1548,2021-02-25,20,Close,178.76
1548,2021-02-25,20,AdjClose,177.45415
1548,2021-02-25,20,Volume,2634300
1549,2021-02-26,20,Open,179.44
1549,2021-02-26,20,High,179.45
1549,2021-02-26,20,Low,174.61
1549,2021-02-26,20,Close,175.06
1549,2021-02-26,20,AdjClose,173.78117
1549,2021-02-26,20,Volume,3363300
1550,2021-03-01,20,Open,175.7
1550,2021-03-01,20,High,177.5
1550,2021-03-01,20,Low,175.7
1550,2021-03-01,20,Close,176.41
1550,2021-03-01,20,AdjClose,175.12132
1550,2021-03-01,20,Volume,1840000
1551,2021-03-02,20,Open,177
1551,2021-03-02,20,High,177.78999
1551,2021-03-02,20,Low,174.78999
1551,2021-03-02,20,Close,177.11
1551,2021-03-02,20,AdjClose,175.81621
1551,2021-03-02,20,Volume,2272400
1552,2021-03-03,20,Open,177.42999
1552,2021-03-03,20,High,180.02
1552,2021-03-03,20,Low,176.8
1552,2021-03-03,20,Close,178.06
1552,2021-03-03,20,AdjClose,176.75926
1552,2021-03-03,20,Volume,2267800
1553,2021-03-04,20,Open,179.28999
1553,2021-03-04,20,High,180.17999
1553,2021-03-04,20,Low,174.07001
1553,2021-03-04,20,Close,177.63001
1553,2021-03-04,20,AdjClose,176.33241
1553,2021-03-04,20,Volume,3535700
1554,2021-03-05,20,Open,178.45
1554,2021-03-05,20,High,181.56
1554,2021-03-05,20,Low,176.95
1554,2021-03-05,20,Close,180.8
1554,2021-03-05,20,AdjClose,179.47925
1554,2021-03-05,20,Volume,2262800
1555,2021-03-08,20,Open,180.99001
1555,2021-03-08,20,High,185.7
1555,2021-03-08,20,Low,180.92999
1555,2021-03-08,20,Close,183.77
1555,2021-03-08,20,AdjClose,182.42757
1555,2021-03-08,20,Volume,2574900
1556,2021-03-09,20,Open,183.5
1556,2021-03-09,20,High,184.14999
1556,2021-03-09,20,Low,181.02
1556,2021-03-09,20,Close,181.17999
1556,2021-03-09,20,AdjClose,179.85646
1556,2021-03-09,20,Volume,2842100
1557,2021-03-10,20,Open,182.37
1557,2021-03-10,20,High,185.38001
1557,2021-03-10,20,Low,181.41
1557,2021-03-10,20,Close,184.51
1557,2021-03-10,20,AdjClose,183.16214
1557,2021-03-10,20,Volume,2370700
1558,2021-03-11,20,Open,183.13001
1558,2021-03-11,20,High,185.07001
1558,2021-03-11,20,Low,182.10001
1558,2021-03-11,20,Close,184.57001
1558,2021-03-11,20,AdjClose,183.22173
1558,2021-03-11,20,Volume,2377300
1559,2021-03-12,20,Open,185.61
1559,2021-03-12,20,High,186.21001
1559,2021-03-12,20,Low,184.27
1559,2021-03-12,20,Close,184.92
1559,2021-03-12,20,AdjClose,183.56915
1559,2021-03-12,20,Volume,2691600
1560,2021-03-15,20,Open,186.03
1560,2021-03-15,20,High,189.63001
1560,2021-03-15,20,Low,185.71001
1560,2021-03-15,20,Close,189.48
1560,2021-03-15,20,AdjClose,188.09584
1560,2021-03-15,20,Volume,3300000
1561,2021-03-16,20,Open,188
1561,2021-03-16,20,High,188.46001
1561,2021-03-16,20,Low,185.98
1561,2021-03-16,20,Close,186.85001
1561,2021-03-16,20,AdjClose,185.48506
1561,2021-03-16,20,Volume,2264000
1562,2021-03-17,20,Open,187.33
1562,2021-03-17,20,High,189.99001
1562,2021-03-17,20,Low,187.05
1562,2021-03-17,20,Close,188.3
1562,2021-03-17,20,AdjClose,186.92447
1562,2021-03-17,20,Volume,2585100
1563,2021-03-18,20,Open,188.60001
1563,2021-03-18,20,High,192.09
1563,2021-03-18,20,Low,188.60001
1563,2021-03-18,20,Close,191
1563,2021-03-18,20,AdjClose,189.60474
1563,2021-03-18,20,Volume,3050500
1564,2021-03-19,20,Open,190.60001
1564,2021-03-19,20,High,191
1564,2021-03-19,20,Low,188.69
1564,2021-03-19,20,Close,188.71001
1564,2021-03-19,20,AdjClose,187.33148
1564,2021-03-19,20,Volume,6678900
1565,2021-03-22,20,Open,188.26
1565,2021-03-22,20,High,189.76
1565,2021-03-22,20,Low,187.01
1565,2021-03-22,20,Close,189.47
1565,2021-03-22,20,AdjClose,188.08592
1565,2021-03-22,20,Volume,2605300
1566,2021-03-23,20,Open,188.77
1566,2021-03-23,20,High,191.71001
1566,2021-03-23,20,Low,187.89999
1566,2021-03-23,20,Close,188.33
1566,2021-03-23,20,AdjClose,186.95424
1566,2021-03-23,20,Volume,2768700
1567,2021-03-24,20,Open,188.42999
1567,2021-03-24,20,High,192.74001
1567,2021-03-24,20,Low,188.08
1567,2021-03-24,20,Close,190.69
1567,2021-03-24,20,AdjClose,189.29701
1567,2021-03-24,20,Volume,2829200
1568,2021-03-25,20,Open,191.64
1568,2021-03-25,20,High,193.36
1568,2021-03-25,20,Low,190.17
1568,2021-03-25,20,Close,193.10001
1568,2021-03-25,20,AdjClose,191.68941
1568,2021-03-25,20,Volume,2221000
1569,2021-03-26,20,Open,193.01
1569,2021-03-26,20,High,194.95
1569,2021-03-26,20,Low,192.21001
1569,2021-03-26,20,Close,194.88001
1569,2021-03-26,20,AdjClose,193.45641
1569,2021-03-26,20,Volume,2677600
1570,2021-03-29,20,Open,193.62
1570,2021-03-29,20,High,196.72
1570,2021-03-29,20,Low,193.51
1570,2021-03-29,20,Close,195.74001
1570,2021-03-29,20,AdjClose,194.31012
1570,2021-03-29,20,Volume,2601800
1571,2021-03-30,20,Open,194.98
1571,2021-03-30,20,High,196.63001
1571,2021-03-30,20,Low,193.88001
1571,2021-03-30,20,Close,194.64
1571,2021-03-30,20,AdjClose,193.21816
1571,2021-03-30,20,Volume,1876700
1572,2021-03-31,20,Open,193.94
1572,2021-03-31,20,High,194.42999
1572,2021-03-31,20,Low,192.05
1572,2021-03-31,20,Close,192.67999
1572,2021-03-31,20,AdjClose,191.27246
1572,2021-03-31,20,Volume,2426900
1573,2021-04-01,20,Open,193.25
1573,2021-04-01,20,High,193.92
1573,2021-04-01,20,Low,190.84
1573,2021-04-01,20,Close,192.7
1573,2021-04-01,20,AdjClose,191.29231
1573,2021-04-01,20,Volume,1902100
1574,2021-04-05,20,Open,193.89
1574,2021-04-05,20,High,195.95
1574,2021-04-05,20,Low,193.71001
1574,2021-04-05,20,Close,194.97
1574,2021-04-05,20,AdjClose,193.54575
1574,2021-04-05,20,Volume,1963000
1575,2021-04-06,20,Open,195
1575,2021-04-06,20,High,195.61
1575,2021-04-06,20,Low,193.99001
1575,2021-04-06,20,Close,194.84
1575,2021-04-06,20,AdjClose,193.41669
1575,2021-04-06,20,Volume,1472700
1576,2021-04-07,20,Open,194.16
1576,2021-04-07,20,High,195.35001
1576,2021-04-07,20,Low,193.92
1576,2021-04-07,20,Close,194.95
1576,2021-04-07,20,AdjClose,193.52588
1576,2021-04-07,20,Volume,1501500
1577,2021-04-08,20,Open,194.42
1577,2021-04-08,20,High,196.67
1577,2021-04-08,20,Low,194.03
1577,2021-04-08,20,Close,195.72
1577,2021-04-08,20,AdjClose,194.29027
1577,2021-04-08,20,Volume,2391800
1578,2021-04-09,20,Open,196.06
1578,2021-04-09,20,High,198.96001
1578,2021-04-09,20,Low,196.06
1578,2021-04-09,20,Close,198
1578,2021-04-09,20,AdjClose,196.5536
1578,2021-04-09,20,Volume,2159600
1579,2021-04-12,20,Open,198.2
1579,2021-04-12,20,High,199.28999
1579,2021-04-12,20,Low,197.06
1579,2021-04-12,20,Close,197.83
1579,2021-04-12,20,AdjClose,196.38484
1579,2021-04-12,20,Volume,1682100
1580,2021-04-13,20,Open,196.01
1580,2021-04-13,20,High,197.33
1580,2021-04-13,20,Low,195.37
1580,2021-04-13,20,Close,196.47
1580,2021-04-13,20,AdjClose,195.03479
1580,2021-04-13,20,Volume,2259700
1581,2021-04-14,20,Open,195.55
1581,2021-04-14,20,High,197.39
1581,2021-04-14,20,Low,195.02
1581,2021-04-14,20,Close,196.75
1581,2021-04-14,20,AdjClose,195.31273
1581,2021-04-14,20,Volume,1575000
1582,2021-04-15,20,Open,197.28
1582,2021-04-15,20,High,197.81
1582,2021-04-15,20,Low,195.91
1582,2021-04-15,20,Close,197.48
1582,2021-04-15,20,AdjClose,196.0374
1582,2021-04-15,20,Volume,1461600
1583,2021-04-16,20,Open,198.72
1583,2021-04-16,20,High,199.67
1583,2021-04-16,20,Low,197.98
1583,2021-04-16,20,Close,198.58
1583,2021-04-16,20,AdjClose,197.12936
1583,2021-04-16,20,Volume,2769500
1584,2021-04-19,20,Open,198.11
1584,2021-04-19,20,High,198.69
1584,2021-04-19,20,Low,196.67
1584,2021-04-19,20,Close,198.59
1584,2021-04-19,20,AdjClose,197.1393
1584,2021-04-19,20,Volume,2200500
1585,2021-04-20,20,Open,198.94
1585,2021-04-20,20,High,199.35001
1585,2021-04-20,20,Low,197.44
1585,2021-04-20,20,Close,198.3
1585,2021-04-20,20,AdjClose,196.85141
1585,2021-04-20,20,Volume,1653100
1586,2021-04-21,20,Open,198.3
1586,2021-04-21,20,High,201.5
1586,2021-04-21,20,Low,198.12
1586,2021-04-21,20,Close,200.88001
1586,2021-04-21,20,AdjClose,199.41257
1586,2021-04-21,20,Volume,2649000
1587,2021-04-22,20,Open,200.67
1587,2021-04-22,20,High,202.17
1587,2021-04-22,20,Low,200.17999
1587,2021-04-22,20,Close,200.89999
1587,2021-04-22,20,AdjClose,199.43242
1587,2021-04-22,20,Volume,2215800
1588,2021-04-23,20,Open,201
1588,2021-04-23,20,High,203.16
1588,2021-04-23,20,Low,200.99001
1588,2021-04-23,20,Close,202.2
1588,2021-04-23,20,AdjClose,200.72292
1588,2021-04-23,20,Volume,1864100
1589,2021-04-26,20,Open,202.98
1589,2021-04-26,20,High,202.99001
1589,2021-04-26,20,Low,199.58
1589,2021-04-26,20,Close,199.63001
1589,2021-04-26,20,AdjClose,198.17171
1589,2021-04-26,20,Volume,2578900
1590,2021-04-27,20,Open,191.51
1590,2021-04-27,20,High,195.86
1590,2021-04-27,20,Low,188.63001
1590,2021-04-27,20,Close,194.45
1590,2021-04-27,20,AdjClose,193.02954
1590,2021-04-27,20,Volume,5225000
1591,2021-04-28,20,Open,195
1591,2021-04-28,20,High,197.31
1591,2021-04-28,20,Low,194.81
1591,2021-04-28,20,Close,195.92999
1591,2021-04-28,20,AdjClose,194.49872
1591,2021-04-28,20,Volume,2516900
1592,2021-04-29,20,Open,196.81
1592,2021-04-29,20,High,199.41
1592,2021-04-29,20,Low,196.27
1592,2021-04-29,20,Close,199.05
1592,2021-04-29,20,AdjClose,197.59593
1592,2021-04-29,20,Volume,1887000
1593,2021-04-30,20,Open,197.66
1593,2021-04-30,20,High,198.99001
1593,2021-04-30,20,Low,196.13001
1593,2021-04-30,20,Close,197.14
1593,2021-04-30,20,AdjClose,195.69989
1593,2021-04-30,20,Volume,2506700
1594,2021-05-03,20,Open,197.99001
1594,2021-05-03,20,High,199.47
1594,2021-05-03,20,Low,196.66
1594,2021-05-03,20,Close,198.61
1594,2021-05-03,20,AdjClose,197.15915
1594,2021-05-03,20,Volume,1779800
1595,2021-05-04,20,Open,198.49001
1595,2021-05-04,20,High,199.56
1595,2021-05-04,20,Low,197.53999
1595,2021-05-04,20,Close,199.38001
1595,2021-05-04,20,AdjClose,197.92352
1595,2021-05-04,20,Volume,1879000
1596,2021-05-05,20,Open,200
1596,2021-05-05,20,High,201.72
1596,2021-05-05,20,Low,199.16
1596,2021-05-05,20,Close,201.44
1596,2021-05-05,20,AdjClose,199.96848
1596,2021-05-05,20,Volume,1397300
1597,2021-05-06,20,Open,201.28
1597,2021-05-06,20,High,202.51
1597,2021-05-06,20,Low,200.46001
1597,2021-05-06,20,Close,202.41
1597,2021-05-06,20,AdjClose,200.9314
1597,2021-05-06,20,Volume,1840600
1598,2021-05-07,20,Open,202.31
1598,2021-05-07,20,High,203.87
1598,2021-05-07,20,Low,201.24001
1598,2021-05-07,20,Close,203.07001
1598,2021-05-07,20,AdjClose,201.58658
1598,2021-05-07,20,Volume,1843600
1599,2021-05-10,20,Open,205
1599,2021-05-10,20,High,208.95
1599,2021-05-10,20,Low,204.06
1599,2021-05-10,20,Close,207.33
1599,2021-05-10,20,AdjClose,205.81545
1599,2021-05-10,20,Volume,3212700
1600,2021-05-11,20,Open,206.60001
1600,2021-05-11,20,High,206.91
1600,2021-05-11,20,Low,202.39999
1600,2021-05-11,20,Close,203.72
1600,2021-05-11,20,AdjClose,202.23183
1600,2021-05-11,20,Volume,2552500
1601,2021-05-12,20,Open,203.59
1601,2021-05-12,20,High,203.7
1601,2021-05-12,20,Low,198.77
1601,2021-05-12,20,Close,198.87
1601,2021-05-12,20,AdjClose,197.41725
1601,2021-05-12,20,Volume,2230600
1602,2021-05-13,20,Open,198.64
1602,2021-05-13,20,High,204.03999
1602,2021-05-13,20,Low,198.39
1602,2021-05-13,20,Close,203.41
1602,2021-05-13,20,AdjClose,201.92409
1602,2021-05-13,20,Volume,1684300
1603,2021-05-14,20,Open,204
1603,2021-05-14,20,High,205.12
1603,2021-05-14,20,Low,203.01
1603,2021-05-14,20,Close,204.38001
1603,2021-05-14,20,AdjClose,202.88701
1603,2021-05-14,20,Volume,1475400
1604,2021-05-17,20,Open,204.60001
1604,2021-05-17,20,High,205.35001
1604,2021-05-17,20,Low,203.69
1604,2021-05-17,20,Close,205.11
1604,2021-05-17,20,AdjClose,203.61166
1604,2021-05-17,20,Volume,1532700
1605,2021-05-18,20,Open,204.99001
1605,2021-05-18,20,High,205.17999
1605,2021-05-18,20,Low,202.81
1605,2021-05-18,20,Close,203.03
1605,2021-05-18,20,AdjClose,201.54686
1605,2021-05-18,20,Volume,1771800
1606,2021-05-19,20,Open,201.91
1606,2021-05-19,20,High,202.7
1606,2021-05-19,20,Low,199.33
1606,2021-05-19,20,Close,202.60001
1606,2021-05-19,20,AdjClose,201.12001
1606,2021-05-19,20,Volume,2220200
1607,2021-05-20,20,Open,201.09
1607,2021-05-20,20,High,202.19
1607,2021-05-20,20,Low,200.5
1607,2021-05-20,20,Close,201.64999
1607,2021-05-20,20,AdjClose,201.64999
1607,2021-05-20,20,Volume,1412500
1608,2021-05-21,20,Open,201.71001
1608,2021-05-21,20,High,203.76
1608,2021-05-21,20,Low,201.08
1608,2021-05-21,20,Close,201.86
1608,2021-05-21,20,AdjClose,201.86
1608,2021-05-21,20,Volume,1531500
1609,2021-05-24,20,Open,202.8
1609,2021-05-24,20,High,203.52
1609,2021-05-24,20,Low,201.92
1609,2021-05-24,20,Close,202.61
1609,2021-05-24,20,AdjClose,202.61
1609,2021-05-24,20,Volume,1529200
1610,2021-05-25,20,Open,202.85001
1610,2021-05-25,20,High,203
1610,2021-05-25,20,Low,201.37
1610,2021-05-25,20,Close,201.71001
1610,2021-05-25,20,AdjClose,201.71001
1610,2021-05-25,20,Volume,1519400
1611,2021-05-26,20,Open,201.2
1611,2021-05-26,20,High,201.78999
1611,2021-05-26,20,Low,200.3
1611,2021-05-26,20,Close,201.58
1611,2021-05-26,20,AdjClose,201.58
1611,2021-05-26,20,Volume,1847300
1612,2021-05-27,20,Open,203
1612,2021-05-27,20,High,203.98
1612,2021-05-27,20,Low,202.62
1612,2021-05-27,20,Close,203.24001
1612,2021-05-27,20,AdjClose,203.24001
1612,2021-05-27,20,Volume,2457600
3124,2021-01-04,3,Open,121.3
3124,2021-01-04,3,High,121.8
3124,2021-01-04,3,Low,116.85
3124,2021-01-04,3,Close,118.04
3124,2021-01-04,3,AdjClose,117.27505
3124,2021-01-04,3,Volume,3472100
3125,2021-01-05,3,Open,118.26
3125,2021-01-05,3,High,119.28
3125,2021-01-05,3,Low,117.1
3125,2021-01-05,3,Close,118.67
3125,2021-01-05,3,AdjClose,117.90096
3125,2021-01-05,3,Volume,2112700
3126,2021-01-06,3,Open,121
3126,2021-01-06,3,High,124.73
3126,2021-01-06,3,Low,120.81
3126,2021-01-06,3,Close,123.06
3126,2021-01-06,3,AdjClose,122.26251
3126,2021-01-06,3,Volume,5861500
3127,2021-01-07,3,Open,124.1
3127,2021-01-07,3,High,125.69
3127,2021-01-07,3,Low,117.35
3127,2021-01-07,3,Close,121.66
3127,2021-01-07,3,AdjClose,121.29542
3127,2021-01-07,3,Volume,8696600
3128,2021-01-08,3,Open,122.07
3128,2021-01-08,3,High,122.2
3128,2021-01-08,3,Low,119.52
3128,2021-01-08,3,Close,121.78
3128,2021-01-08,3,AdjClose,121.41505
3128,2021-01-08,3,Volume,2934500
3129,2021-01-11,3,Open,120.42
3129,2021-01-11,3,High,121.41
3129,2021-01-11,3,Low,119.39
3129,2021-01-11,3,Close,121.06
3129,2021-01-11,3,AdjClose,120.69721
3129,2021-01-11,3,Volume,3311000
3130,2021-01-12,3,Open,122
3130,2021-01-12,3,High,122.32
3130,2021-01-12,3,Low,120.72
3130,2021-01-12,3,Close,121.62
3130,2021-01-12,3,AdjClose,121.25554
3130,2021-01-12,3,Volume,2671300
3131,2021-01-13,3,Open,121.6
3131,2021-01-13,3,High,123.89
3131,2021-01-13,3,Low,121.16
3131,2021-01-13,3,Close,122.4
3131,2021-01-13,3,AdjClose,122.0332
3131,2021-01-13,3,Volume,3678300
3132,2021-01-14,3,Open,122.65
3132,2021-01-14,3,High,124.5
3132,2021-01-14,3,Low,122.09
3132,2021-01-14,3,Close,123.78
3132,2021-01-14,3,AdjClose,123.40907
3132,2021-01-14,3,Volume,3404700
3133,2021-01-15,3,Open,122.48
3133,2021-01-15,3,High,122.86
3133,2021-01-15,3,Low,121.71
3133,2021-01-15,3,Close,122.15
3133,2021-01-15,3,AdjClose,121.78395
3133,2021-01-15,3,Volume,3948200
3134,2021-01-19,3,Open,125.49
3134,2021-01-19,3,High,128.06
3134,2021-01-19,3,Low,124.24
3134,2021-01-19,3,Close,126.75
3134,2021-01-19,3,AdjClose,126.37016
3134,2021-01-19,3,Volume,5818500
3135,2021-01-20,3,Open,127.19
3135,2021-01-20,3,High,129.53999
3135,2021-01-20,3,Low,127.07
3135,2021-01-20,3,Close,128.94
3135,2021-01-20,3,AdjClose,128.5536
3135,2021-01-20,3,Volume,4090200
3136,2021-01-21,3,Open,128.28999
3136,2021-01-21,3,High,128.89
3136,2021-01-21,3,Low,126.1
3136,2021-01-21,3,Close,127.43
3136,2021-01-21,3,AdjClose,127.04813
3136,2021-01-21,3,Volume,3654900
3137,2021-01-22,3,Open,125.74
3137,2021-01-22,3,High,127.06
3137,2021-01-22,3,Low,124.88
3137,2021-01-22,3,Close,126.14
3137,2021-01-22,3,AdjClose,125.76199
3137,2021-01-22,3,Volume,2954800
3138,2021-01-25,3,Open,124.24
3138,2021-01-25,3,High,125
3138,2021-01-25,3,Low,120.32
3138,2021-01-25,3,Close,121.15
3138,2021-01-25,3,AdjClose,120.78695
3138,2021-01-25,3,Volume,6156700
3139,2021-01-26,3,Open,118.75
3139,2021-01-26,3,High,120.29
3139,2021-01-26,3,Low,115.72
3139,2021-01-26,3,Close,116.15
3139,2021-01-26,3,AdjClose,115.80193
3139,2021-01-26,3,Volume,8932500
3140,2021-01-27,3,Open,114.86
3140,2021-01-27,3,High,116.8
3140,2021-01-27,3,Low,112.1
