Fact_ID,Date,Security_ID,Measure,Value
1019,2019-01-18,20,Low,192.36
1019,2019-01-18,20,Close,195.86
1019,2019-01-18,20,AdjClose,179.85735
1019,2019-01-18,20,Volume,2746600
1020,2019-01-22,20,Open,194.22
1020,2019-01-22,20,High,194.49001
1020,2019-01-22,20,Low,190.42999
1020,2019-01-22,20,Close,192.26
1020,2019-01-22,20,AdjClose,176.55147
1020,2019-01-22,20,Volume,2709600
1021,2019-01-23,20,Open,192.63001
1021,2019-01-23,20,High,194
1021,2019-01-23,20,Low,190.28
1021,2019-01-23,20,Close,192.28999
1021,2019-01-23,20,AdjClose,176.579
1021,2019-01-23,20,Volume,1652900
1022,2019-01-24,20,Open,192.26
1022,2019-01-24,20,High,193.17
1022,2019-01-24,20,Low,191.51
1022,2019-01-24,20,Close,192.52
1022,2019-01-24,20,AdjClose,176.79022
1022,2019-01-24,20,Volume,1582800
1023,2019-01-25,20,Open,194.72
1023,2019-01-25,20,High,197.16
1023,2019-01-25,20,Low,194.46001
1023,2019-01-25,20,Close,195.89999
1023,2019-01-25,20,AdjClose,179.89407
1023,2019-01-25,20,Volume,2320100
1024,2019-01-28,20,Open,193.14
1024,2019-01-28,20,High,193.45
1024,2019-01-28,20,Low,191.07001
1024,2019-01-28,20,Close,193.2
1024,2019-01-28,20,AdjClose,177.41467
1024,2019-01-28,20,Volume,3156600
1025,2019-01-29,20,Open,195.01
1025,2019-01-29,20,High,199.89
1025,2019-01-29,20,Low,194.2
1025,2019-01-29,20,Close,196.95
1025,2019-01-29,20,AdjClose,180.85828
1025,2019-01-29,20,Volume,4311100
1026,2019-01-30,20,Open,198.22
1026,2019-01-30,20,High,200.11
1026,2019-01-30,20,Low,194.63001
1026,2019-01-30,20,Close,199.27
1026,2019-01-30,20,AdjClose,182.98869
1026,2019-01-30,20,Volume,2168100
1027,2019-01-31,20,Open,198.8
1027,2019-01-31,20,High,200.89
1027,2019-01-31,20,Low,197.74001
1027,2019-01-31,20,Close,200.3
1027,2019-01-31,20,AdjClose,183.93457
1027,2019-01-31,20,Volume,3338400
1028,2019-02-01,20,Open,201.49001
1028,2019-02-01,20,High,201.77
1028,2019-02-01,20,Low,198.28999
1028,2019-02-01,20,Close,199.16
1028,2019-02-01,20,AdjClose,182.88773
1028,2019-02-01,20,Volume,2239400
1029,2019-02-04,20,Open,199.01
1029,2019-02-04,20,High,200.26
1029,2019-02-04,20,Low,196.25
1029,2019-02-04,20,Close,200.21001
1029,2019-02-04,20,AdjClose,183.85193
1029,2019-02-04,20,Volume,1973600
1030,2019-02-05,20,Open,200.72
1030,2019-02-05,20,High,201.13001
1030,2019-02-05,20,Low,199.73
1030,2019-02-05,20,Close,201.12
1030,2019-02-05,20,AdjClose,184.68756
1030,2019-02-05,20,Volume,2036900
1031,2019-02-06,20,Open,201.22
1031,2019-02-06,20,High,203.08
1031,2019-02-06,20,Low,200.25
1031,2019-02-06,20,Close,202.57001
1031,2019-02-06,20,AdjClose,186.0191
1031,2019-02-06,20,Volume,1672400
1032,2019-02-07,20,Open,201.02
1032,2019-02-07,20,High,202.39999
1032,2019-02-07,20,Low,198.86
1032,2019-02-07,20,Close,199.84
1032,2019-02-07,20,AdjClose,183.51216
1032,2019-02-07,20,Volume,1949400
1033,2019-02-08,20,Open,199.22
1033,2019-02-08,20,High,199.85001
1033,2019-02-08,20,Low,197.89999
1033,2019-02-08,20,Close,199.82001
1033,2019-02-08,20,AdjClose,183.49379
1033,2019-02-08,20,Volume,1451800
1034,2019-02-11,20,Open,200.92999
1034,2019-02-11,20,High,201.2
1034,2019-02-11,20,Low,199.64
1034,2019-02-11,20,Close,200.91
1034,2019-02-11,20,AdjClose,184.49474
1034,2019-02-11,20,Volume,1513500
1035,2019-02-12,20,Open,202.87
1035,2019-02-12,20,High,206.78999
1035,2019-02-12,20,Low,202.19
1035,2019-02-12,20,Close,206.57001
1035,2019-02-12,20,AdjClose,189.69229
1035,2019-02-12,20,Volume,2623000
1036,2019-02-13,20,Open,207.09
1036,2019-02-13,20,High,210.39999
1036,2019-02-13,20,Low,206.59
1036,2019-02-13,20,Close,209.72
1036,2019-02-13,20,AdjClose,192.5849
1036,2019-02-13,20,Volume,2967300
1037,2019-02-14,20,Open,206.59
1037,2019-02-14,20,High,207.12
1037,2019-02-14,20,Low,204.05
1037,2019-02-14,20,Close,204.92999
1037,2019-02-14,20,AdjClose,189.48734
1037,2019-02-14,20,Volume,2229700
1038,2019-02-15,20,Open,206.46001
1038,2019-02-15,20,High,208.97
1038,2019-02-15,20,Low,206
1038,2019-02-15,20,Close,208.86
1038,2019-02-15,20,AdjClose,193.12119
1038,2019-02-15,20,Volume,2000400
1039,2019-02-19,20,Open,207.91
1039,2019-02-19,20,High,209.14999
1039,2019-02-19,20,Low,207.39
1039,2019-02-19,20,Close,208.41
1039,2019-02-19,20,AdjClose,192.70511
1039,2019-02-19,20,Volume,1534400
1040,2019-02-20,20,Open,208.92999
1040,2019-02-20,20,High,208.97
1040,2019-02-20,20,Low,207.32001
1040,2019-02-20,20,Close,208.53
1040,2019-02-20,20,AdjClose,192.81606
1040,2019-02-20,20,Volume,1879100
1041,2019-02-21,20,Open,208.16
1041,2019-02-21,20,High,209.11
1041,2019-02-21,20,Low,207.25
1041,2019-02-21,20,Close,207.77
1041,2019-02-21,20,AdjClose,192.11333
1041,2019-02-21,20,Volume,1737600
1042,2019-02-22,20,Open,207.77
1042,2019-02-22,20,High,209.66
1042,2019-02-22,20,Low,207.14999
1042,2019-02-22,20,Close,209.35001
1042,2019-02-22,20,AdjClose,193.57428
1042,2019-02-22,20,Volume,1534200
1043,2019-02-25,20,Open,210.47
1043,2019-02-25,20,High,211.35001
1043,2019-02-25,20,Low,210.34
1043,2019-02-25,20,Close,210.58
1043,2019-02-25,20,AdjClose,194.71158
1043,2019-02-25,20,Volume,2183500
1044,2019-02-26,20,Open,210.58
1044,2019-02-26,20,High,211.59
1044,2019-02-26,20,Low,209.37
1044,2019-02-26,20,Close,209.38001
1044,2019-02-26,20,AdjClose,193.60204
1044,2019-02-26,20,Volume,1671300
1045,2019-02-27,20,Open,209.60001
1045,2019-02-27,20,High,209.69
1045,2019-02-27,20,Low,208.16
1045,2019-02-27,20,Close,209.03
1045,2019-02-27,20,AdjClose,193.27838
1045,2019-02-27,20,Volume,1540600
1046,2019-02-28,20,Open,209.05
1046,2019-02-28,20,High,209.05
1046,2019-02-28,20,Low,206.96001
1046,2019-02-28,20,Close,207.39
1046,2019-02-28,20,AdjClose,191.76196
1046,2019-02-28,20,Volume,2121700
1047,2019-03-01,20,Open,208.81
1047,2019-03-01,20,High,209.76
1047,2019-03-01,20,Low,206.89999
1047,2019-03-01,20,Close,207.49001
1047,2019-03-01,20,AdjClose,191.85446
1047,2019-03-01,20,Volume,1754400
1048,2019-03-04,20,Open,208.99001
1048,2019-03-04,20,High,209.98
1048,2019-03-04,20,Low,205.74001
1048,2019-03-04,20,Close,206.86
1048,2019-03-04,20,AdjClose,191.27193
1048,2019-03-04,20,Volume,1989900
1049,2019-03-05,20,Open,205.58
1049,2019-03-05,20,High,207.25
1049,2019-03-05,20,Low,203.84
1049,2019-03-05,20,Close,203.84
1049,2019-03-05,20,AdjClose,188.47948
1049,2019-03-05,20,Volume,2744500
1050,2019-03-06,20,Open,204.73
1050,2019-03-06,20,High,204.78999
1050,2019-03-06,20,Low,202.76
1050,2019-03-06,20,Close,202.8
1050,2019-03-06,20,AdjClose,187.51787
1050,2019-03-06,20,Volume,1825300
1051,2019-03-07,20,Open,202.56
1051,2019-03-07,20,High,202.56
1051,2019-03-07,20,Low,198.5
1051,2019-03-07,20,Close,199.86
1051,2019-03-07,20,AdjClose,184.79941
1051,2019-03-07,20,Volume,3339600
1052,2019-03-08,20,Open,198.38001
1052,2019-03-08,20,High,201.17
1052,2019-03-08,20,Low,198
1052,2019-03-08,20,Close,200.89
1052,2019-03-08,20,AdjClose,185.75177
1052,2019-03-08,20,Volume,1724500
1053,2019-03-11,20,Open,201.88001
1053,2019-03-11,20,High,207.16
1053,2019-03-11,20,Low,201.66
1053,2019-03-11,20,Close,207.10001
1053,2019-03-11,20,AdjClose,191.49385
1053,2019-03-11,20,Volume,2385300
1054,2019-03-12,20,Open,207.84
1054,2019-03-12,20,High,208.39
1054,2019-03-12,20,Low,205.38001
1054,2019-03-12,20,Close,205.8
1054,2019-03-12,20,AdjClose,190.29178
1054,2019-03-12,20,Volume,2115100
1055,2019-03-13,20,Open,206.83
1055,2019-03-13,20,High,207.3
1055,2019-03-13,20,Low,205.63001
1055,2019-03-13,20,Close,206.66
1055,2019-03-13,20,AdjClose,191.08699
1055,2019-03-13,20,Volume,2036700
1056,2019-03-14,20,Open,206.7
1056,2019-03-14,20,High,207.45
1056,2019-03-14,20,Low,205.73
1056,2019-03-14,20,Close,207.38001
1056,2019-03-14,20,AdjClose,191.75273
1056,2019-03-14,20,Volume,1793400
1057,2019-03-15,20,Open,208.39999
1057,2019-03-15,20,High,208.66
1057,2019-03-15,20,Low,206.78999
1057,2019-03-15,20,Close,208.08
1057,2019-03-15,20,AdjClose,192.39998
1057,2019-03-15,20,Volume,4394700
1058,2019-03-18,20,Open,208.44
1058,2019-03-18,20,High,208.60001
1058,2019-03-18,20,Low,205.61
1058,2019-03-18,20,Close,208.49001
1058,2019-03-18,20,AdjClose,192.7791
1058,2019-03-18,20,Volume,1843600
1059,2019-03-19,20,Open,209.10001
1059,2019-03-19,20,High,210.53999
1059,2019-03-19,20,Low,208.31
1059,2019-03-19,20,Close,209.02
1059,2019-03-19,20,AdjClose,193.26915
1059,2019-03-19,20,Volume,2351600
1060,2019-03-20,20,Open,209
1060,2019-03-20,20,High,210.51
1060,2019-03-20,20,Low,207.28999
1060,2019-03-20,20,Close,208.3
1060,2019-03-20,20,AdjClose,192.60339
1060,2019-03-20,20,Volume,1734600
1061,2019-03-21,20,Open,206.8
1061,2019-03-21,20,High,210.16
1061,2019-03-21,20,Low,205.97
1061,2019-03-21,20,Close,209.61
1061,2019-03-21,20,AdjClose,193.81468
1061,2019-03-21,20,Volume,2288100
1062,2019-03-22,20,Open,208.28999
1062,2019-03-22,20,High,208.49001
1062,2019-03-22,20,Low,204.47
1062,2019-03-22,20,Close,204.66
1062,2019-03-22,20,AdjClose,189.23769
1062,2019-03-22,20,Volume,2716100
1063,2019-03-25,20,Open,203.46001
1063,2019-03-25,20,High,205.47
1063,2019-03-25,20,Low,202.25
1063,2019-03-25,20,Close,203.21001
1063,2019-03-25,20,AdjClose,187.89696
1063,2019-03-25,20,Volume,2020600
1064,2019-03-26,20,Open,205
1064,2019-03-26,20,High,207.64
1064,2019-03-26,20,Low,204.77
1064,2019-03-26,20,Close,207.24001
1064,2019-03-26,20,AdjClose,191.62328
1064,2019-03-26,20,Volume,1895600
1065,2019-03-27,20,Open,207.39999
1065,2019-03-27,20,High,207.94
1065,2019-03-27,20,Low,205.13001
1065,2019-03-27,20,Close,207.16
1065,2019-03-27,20,AdjClose,191.54929
1065,2019-03-27,20,Volume,2004000
1066,2019-03-28,20,Open,208
1066,2019-03-28,20,High,208.74001
1066,2019-03-28,20,Low,206.64
1066,2019-03-28,20,Close,208.53
1066,2019-03-28,20,AdjClose,192.81606
1066,2019-03-28,20,Volume,1670600
1067,2019-03-29,20,Open,209.28999
1067,2019-03-29,20,High,209.5
1067,2019-03-29,20,Low,206.2
1067,2019-03-29,20,Close,207.78
1067,2019-03-29,20,AdjClose,192.12257
1067,2019-03-29,20,Volume,2858300
1068,2019-04-01,20,Open,209.89
1068,2019-04-01,20,High,212.39
1068,2019-04-01,20,Low,209.26
1068,2019-04-01,20,Close,211.94
1068,2019-04-01,20,AdjClose,195.9691
1068,2019-04-01,20,Volume,2588400
1069,2019-04-02,20,Open,212.24001
1069,2019-04-02,20,High,212.7
1069,2019-04-02,20,Low,211
1069,2019-04-02,20,Close,212.13001
1069,2019-04-02,20,AdjClose,196.14479
1069,2019-04-02,20,Volume,1413500
1070,2019-04-03,20,Open,212.95
1070,2019-04-03,20,High,213.92999
1070,2019-04-03,20,Low,212.44
1070,2019-04-03,20,Close,213.13001
1070,2019-04-03,20,AdjClose,197.06944
1070,2019-04-03,20,Volume,1570000
1071,2019-04-04,20,Open,213.5
1071,2019-04-04,20,High,215.27
1071,2019-04-04,20,Low,212.33
1071,2019-04-04,20,Close,215.03
1071,2019-04-04,20,AdjClose,198.82623
1071,2019-04-04,20,Volume,1560900
1072,2019-04-05,20,Open,215.88001
1072,2019-04-05,20,High,216.49001
1072,2019-04-05,20,Low,214.8
1072,2019-04-05,20,Close,215.41
1072,2019-04-05,20,AdjClose,199.17763
1072,2019-04-05,20,Volume,1391100
1073,2019-04-08,20,Open,214.71001
1073,2019-04-08,20,High,215.07001
1073,2019-04-08,20,Low,213.47
1073,2019-04-08,20,Close,215.02
1073,2019-04-08,20,AdjClose,198.81703
1073,2019-04-08,20,Volume,1130000
1074,2019-04-09,20,Open,214.42
1074,2019-04-09,20,High,214.57001
1074,2019-04-09,20,Low,211.82001
1074,2019-04-09,20,Close,211.96001
1074,2019-04-09,20,AdjClose,195.9876
1074,2019-04-09,20,Volume,1516500
1075,2019-04-10,20,Open,212.42
1075,2019-04-10,20,High,212.71001
1075,2019-04-10,20,Low,210.72
1075,2019-04-10,20,Close,212.11
1075,2019-04-10,20,AdjClose,196.1263
1075,2019-04-10,20,Volume,1348600
1076,2019-04-11,20,Open,211.71001
1076,2019-04-11,20,High,213.71001
1076,2019-04-11,20,Low,211.44
1076,2019-04-11,20,Close,213.53
1076,2019-04-11,20,AdjClose,197.43929
1076,2019-04-11,20,Volume,1181200
1077,2019-04-12,20,Open,215.10001
1077,2019-04-12,20,High,217.49001
1077,2019-04-12,20,Low,214.35001
1077,2019-04-12,20,Close,217.42
1077,2019-04-12,20,AdjClose,201.03618
1077,2019-04-12,20,Volume,1922400
1078,2019-04-15,20,Open,216.84
1078,2019-04-15,20,High,217.36
1078,2019-04-15,20,Low,214.89999
1078,2019-04-15,20,Close,215.83
1078,2019-04-15,20,AdjClose,199.56598
1078,2019-04-15,20,Volume,1483300
1079,2019-04-16,20,Open,216.59
1079,2019-04-16,20,High,217.67
1079,2019-04-16,20,Low,215.48
1079,2019-04-16,20,Close,216.89999
1079,2019-04-16,20,AdjClose,200.55533
1079,2019-04-16,20,Volume,1549600
1080,2019-04-17,20,Open,217.63001
1080,2019-04-17,20,High,219.33
1080,2019-04-17,20,Low,217.17999
1080,2019-04-17,20,Close,217.64
1080,2019-04-17,20,AdjClose,201.23958
1080,2019-04-17,20,Volume,1977600
1081,2019-04-18,20,Open,217.98
1081,2019-04-18,20,High,219.67
1081,2019-04-18,20,Low,217.62
1081,2019-04-18,20,Close,218.88001
1081,2019-04-18,20,AdjClose,202.38617
1081,2019-04-18,20,Volume,1780100
1082,2019-04-22,20,Open,217.3
1082,2019-04-22,20,High,219.39999
1082,2019-04-22,20,Low,217.27
1082,2019-04-22,20,Close,218.53999
1082,2019-04-22,20,AdjClose,202.07173
1082,2019-04-22,20,Volume,1403500
1083,2019-04-23,20,Open,218.01
1083,2019-04-23,20,High,219.55
1083,2019-04-23,20,Low,217.17999
1083,2019-04-23,20,Close,219.5
1083,2019-04-23,20,AdjClose,202.9594
1083,2019-04-23,20,Volume,1561800
1084,2019-04-24,20,Open,219
1084,2019-04-24,20,High,219.75
1084,2019-04-24,20,Low,218.10001
1084,2019-04-24,20,Close,219.08
1084,2019-04-24,20,AdjClose,202.57106
1084,2019-04-24,20,Volume,2048900
1085,2019-04-25,20,Open,197.53999
1085,2019-04-25,20,High,198.96001
1085,2019-04-25,20,Low,189.60001
1085,2019-04-25,20,Close,190.72
1085,2019-04-25,20,AdjClose,176.34818
1085,2019-04-25,20,Volume,14646200
1086,2019-04-26,20,Open,190.53
1086,2019-04-26,20,High,192.25
1086,2019-04-26,20,Low,189.36
1086,2019-04-26,20,Close,191.67
1086,2019-04-26,20,AdjClose,177.22658
1086,2019-04-26,20,Volume,4491300
1087,2019-04-29,20,Open,191.52
1087,2019-04-29,20,High,192.19
1087,2019-04-29,20,Low,189.75
1087,2019-04-29,20,Close,190.21001
1087,2019-04-29,20,AdjClose,175.8766
1087,2019-04-29,20,Volume,3803400
1088,2019-04-30,20,Open,190.86
1088,2019-04-30,20,High,190.86
1088,2019-04-30,20,Low,186.55
1088,2019-04-30,20,Close,189.51
1088,2019-04-30,20,AdjClose,175.22934
1088,2019-04-30,20,Volume,4541000
1089,2019-05-01,20,Open,189.49001
1089,2019-05-01,20,High,189.71001
1089,2019-05-01,20,Low,185.92
1089,2019-05-01,20,Close,186.07001
1089,2019-05-01,20,AdjClose,172.04855
1089,2019-05-01,20,Volume,3818500
1090,2019-05-02,20,Open,184.5
1090,2019-05-02,20,High,186.5
1090,2019-05-02,20,Low,183.38001
1090,2019-05-02,20,Close,184.75
1090,2019-05-02,20,AdjClose,170.82802
1090,2019-05-02,20,Volume,5654900
1091,2019-05-03,20,Open,185.81
1091,2019-05-03,20,High,186.69
1091,2019-05-03,20,Low,184.09
1091,2019-05-03,20,Close,185.22
1091,2019-05-03,20,AdjClose,171.26262
1091,2019-05-03,20,Volume,4747700
1092,2019-05-06,20,Open,182.03999
1092,2019-05-06,20,High,183.11
1092,2019-05-06,20,Low,180.13001
1092,2019-05-06,20,Close,183.03999
1092,2019-05-06,20,AdjClose,169.24687
1092,2019-05-06,20,Volume,6517600
1093,2019-05-07,20,Open,181.81
1093,2019-05-07,20,High,181.89999
1093,2019-05-07,20,Low,177.81
1093,2019-05-07,20,Close,179.12
1093,2019-05-07,20,AdjClose,165.62227
1093,2019-05-07,20,Volume,5415600
1094,2019-05-08,20,Open,179.51
1094,2019-05-08,20,High,180.53
1094,2019-05-08,20,Low,178.5
1094,2019-05-08,20,Close,178.59
1094,2019-05-08,20,AdjClose,165.13223
1094,2019-05-08,20,Volume,2990500
1095,2019-05-09,20,Open,177.3
1095,2019-05-09,20,High,177.39999
1095,2019-05-09,20,Low,174.17999
1095,2019-05-09,20,Close,175.28
1095,2019-05-09,20,AdjClose,162.07164
1095,2019-05-09,20,Volume,5098200
1096,2019-05-10,20,Open,175.02
1096,2019-05-10,20,High,176.33
1096,2019-05-10,20,Low,173.01
1096,2019-05-10,20,Close,175.86
1096,2019-05-10,20,AdjClose,162.60793
1096,2019-05-10,20,Volume,5012300
1097,2019-05-13,20,Open,173.94
1097,2019-05-13,20,High,174.58
1097,2019-05-13,20,Low,172.78999
1097,2019-05-13,20,Close,174.07001
1097,2019-05-13,20,AdjClose,160.95282
1097,2019-05-13,20,Volume,5916700
1098,2019-05-14,20,Open,174.78999
1098,2019-05-14,20,High,176.97
1098,2019-05-14,20,Low,174.51
1098,2019-05-14,20,Close,175.21001
1098,2019-05-14,20,AdjClose,162.00693
1098,2019-05-14,20,Volume,4014000
1099,2019-05-15,20,Open,174.02
1099,2019-05-15,20,High,175.64999
1099,2019-05-15,20,Low,173.64999
1099,2019-05-15,20,Close,174.12
1099,2019-05-15,20,AdjClose,160.99905
1099,2019-05-15,20,Volume,3015500
1100,2019-05-16,20,Open,174.39
1100,2019-05-16,20,High,174.39
1100,2019-05-16,20,Low,171.36
1100,2019-05-16,20,Close,171.81
1100,2019-05-16,20,AdjClose,158.86311
1100,2019-05-16,20,Volume,4039500
1101,2019-05-17,20,Open,170
1101,2019-05-17,20,High,170.26
1101,2019-05-17,20,Low,168.42999
1101,2019-05-17,20,Close,169.09
1101,2019-05-17,20,AdjClose,156.34808
1101,2019-05-17,20,Volume,4595000
1102,2019-05-20,20,Open,167.96001
1102,2019-05-20,20,High,167.96001
1102,2019-05-20,20,Low,165.61
1102,2019-05-20,20,Close,166.25
1102,2019-05-20,20,AdjClose,153.72211
1102,2019-05-20,20,Volume,4374600
1103,2019-05-21,20,Open,167.01
1103,2019-05-21,20,High,167.42
1103,2019-05-21,20,Low,166.17999
1103,2019-05-21,20,Close,167.3
1103,2019-05-21,20,AdjClose,154.69299
1103,2019-05-21,20,Volume,4148200
1104,2019-05-22,20,Open,167.42999
1104,2019-05-22,20,High,170.76
1104,2019-05-22,20,Low,166.46001
1104,2019-05-22,20,Close,169.74001
1104,2019-05-22,20,AdjClose,156.94913
1104,2019-05-22,20,Volume,4504200
1105,2019-05-23,20,Open,167.58
1105,2019-05-23,20,High,168.3
1105,2019-05-23,20,Low,164.59
1105,2019-05-23,20,Close,165.87
1105,2019-05-23,20,AdjClose,154.683
1105,2019-05-23,20,Volume,3830200
1106,2019-05-24,20,Open,166.34
1106,2019-05-24,20,High,167.42
1106,2019-05-24,20,Low,165.32001
1106,2019-05-24,20,Close,166.09
1106,2019-05-24,20,AdjClose,154.88817
1106,2019-05-24,20,Volume,2366900
1107,2019-05-28,20,Open,166.8
1107,2019-05-28,20,High,166.99001
1107,2019-05-28,20,Low,163.35001
1107,2019-05-28,20,Close,163.35001
1107,2019-05-28,20,AdjClose,152.33296
1107,2019-05-28,20,Volume,4875100
1108,2019-05-29,20,Open,163.01
1108,2019-05-29,20,High,163.8
1108,2019-05-29,20,Low,160.5
1108,2019-05-29,20,Close,161.39999
1108,2019-05-29,20,AdjClose,150.51447
1108,2019-05-29,20,Volume,3669000
1109,2019-05-30,20,Open,161.39999
1109,2019-05-30,20,High,162.27
1109,2019-05-30,20,Low,160
1109,2019-05-30,20,Close,160.58
1109,2019-05-30,20,AdjClose,149.74979
1109,2019-05-30,20,Volume,2478700
1110,2019-05-31,20,Open,159.83
1110,2019-05-31,20,High,160.74001
1110,2019-05-31,20,Low,159.63001
1110,2019-05-31,20,Close,159.75
1110,2019-05-31,20,AdjClose,148.97575
1110,2019-05-31,20,Volume,3521900
1111,2019-06-03,20,Open,159.75
1111,2019-06-03,20,High,161.5
1111,2019-06-03,20,Low,159.32001
1111,2019-06-03,20,Close,160.03999
1111,2019-06-03,20,AdjClose,149.24622
1111,2019-06-03,20,Volume,3726500
1112,2019-06-04,20,Open,161.73
1112,2019-06-04,20,High,165.09
1112,2019-06-04,20,Low,161.58
1112,2019-06-04,20,Close,164.28999
1112,2019-06-04,20,AdjClose,153.20958
1112,2019-06-04,20,Volume,3746800
1113,2019-06-05,20,Open,165.14
1113,2019-06-05,20,High,165.83
1113,2019-06-05,20,Low,162.88001
1113,2019-06-05,20,Close,163.85001
1113,2019-06-05,20,AdjClose,152.79923
1113,2019-06-05,20,Volume,3161600
1114,2019-06-06,20,Open,164
1114,2019-06-06,20,High,166.35001
1114,2019-06-06,20,Low,162.46001
1114,2019-06-06,20,Close,164.72
1114,2019-06-06,20,AdjClose,153.61057
1114,2019-06-06,20,Volume,3581800
1115,2019-06-07,20,Open,165.56
1115,2019-06-07,20,High,167.09
1115,2019-06-07,20,Low,164.64
1115,2019-06-07,20,Close,166.61
1115,2019-06-07,20,AdjClose,155.37311
1115,2019-06-07,20,Volume,2017700
1116,2019-06-10,20,Open,168.11
1116,2019-06-10,20,High,170.22
1116,2019-06-10,20,Low,167.87
1116,2019-06-10,20,Close,168.28999
1116,2019-06-10,20,AdjClose,156.93979
1116,2019-06-10,20,Volume,2257600
1117,2019-06-11,20,Open,169.91
1117,2019-06-11,20,High,170.36
1117,2019-06-11,20,Low,168.5
1117,2019-06-11,20,Close,168.91
1117,2019-06-11,20,AdjClose,157.51798
1117,2019-06-11,20,Volume,2227200
1118,2019-06-12,20,Open,169.87
1118,2019-06-12,20,High,170.14999
1118,2019-06-12,20,Low,168.59
1118,2019-06-12,20,Close,169.01
1118,2019-06-12,20,AdjClose,157.61124
1118,2019-06-12,20,Volume,2166400
1119,2019-06-13,20,Open,169.36
1119,2019-06-13,20,High,169.89999
1119,2019-06-13,20,Low,167.87
1119,2019-06-13,20,Close,168.85001
1119,2019-06-13,20,AdjClose,157.46205
1119,2019-06-13,20,Volume,2141500
1120,2019-06-14,20,Open,168.24001
1120,2019-06-14,20,High,168.25
1120,2019-06-14,20,Low,166.05
1120,2019-06-14,20,Close,166.69
1120,2019-06-14,20,AdjClose,155.44769
1120,2019-06-14,20,Volume,2719200
1121,2019-06-17,20,Open,167.10001
1121,2019-06-17,20,High,167.42999
1121,2019-06-17,20,Low,166.46001
1121,2019-06-17,20,Close,166.78
1121,2019-06-17,20,AdjClose,155.53163
1121,2019-06-17,20,Volume,1783300
1122,2019-06-18,20,Open,167.85001
1122,2019-06-18,20,High,172.27
1122,2019-06-18,20,Low,167.57001
1122,2019-06-18,20,Close,171.86
1122,2019-06-18,20,AdjClose,160.26901
1122,2019-06-18,20,Volume,3623000
1123,2019-06-19,20,Open,171.88001
1123,2019-06-19,20,High,172.81
1123,2019-06-19,20,Low,170.53999
1123,2019-06-19,20,Close,170.75
1123,2019-06-19,20,AdjClose,159.23387
1123,2019-06-19,20,Volume,2777400
1124,2019-06-20,20,Open,172.87
